CUSTOMER_KEY,Month,Day,Year,mdy,general_KWH,offPeak_KWH,grossGen_KWH,netGen_KWH,total_KWH,max_Daily,min_Daily,hdd,cdd,median_temp,median_High,median_Low,measured_Days,days_80,days_65
10042974,1,1,2012,1/1/12,18.137,0,0,0,18.137,78,61,0,0,69.5,78,61,1,0,1
10305996,1,1,2012,1/1/12,17.096,0,0,0,17.096,78,61,0,0,69.5,78,61,1,0,1
10042974,1,2,2012,1/2/12,17.415,0,0,0,17.415,80,65,0,0,72.5,80,65,1,0,0
10305996,1,2,2012,1/2/12,15.569,0,0,0,15.569,80,65,0,0,72.5,80,65,1,0,0
10042974,1,3,2012,1/3/12,33.967,0,0,0,33.967,80,69,0,0,74.5,80,69,1,0,0
10305996,1,3,2012,1/3/12,16.388,0,0,0,16.388,80,69,0,0,74.5,80,69,1,0,0
10042974,1,4,2012,1/4/12,29.321,0,0,0,29.321,85,69,0,0.15625,77,85,69,1,1,0
10305996,1,4,2012,1/4/12,16.074,0,0,0,16.074,85,69,0,0.15625,77,85,69,1,1,0
10042974,1,5,2012,1/5/12,20.124,0,0,0,20.124,77,68,0,0,72.5,77,68,1,0,0
10305996,1,5,2012,1/5/12,18.033,0,0,0,18.033,77,68,0,0,72.5,77,68,1,0,0
10042974,1,6,2012,1/6/12,21.152,0,0,0,21.152,72,65,0,0,68.5,72,65,1,0,0
10305996,1,6,2012,1/6/12,12.234,0,0,0,12.234,72,65,0,0,68.5,72,65,1,0,0
10042974,1,7,2012,1/7/12,14.963,0,0,0,14.963,77,59,0.027777778,0,68,77,59,1,0,1
10305996,1,7,2012,1/7/12,15.844,0,0,0,15.844,77,59,0.027777778,0,68,77,59,1,0,1
10042974,1,8,2012,1/8/12,14.256,0,0,0,14.256,80,68,0,0,74,80,68,1,0,0
10305996,1,8,2012,1/8/12,16.857,0,0,0,16.857,80,68,0,0,74,80,68,1,0,0
10042974,1,9,2012,1/9/12,31.274,0,0,0,31.274,82,69,0,0.076923077,75.5,82,69,1,1,0
10305996,1,9,2012,1/9/12,18.611,0,0,0,18.611,82,69,0,0.076923077,75.5,82,69,1,1,0
10042974,1,10,2012,1/10/12,25.965,0,0,0,25.965,86,67,0,0.157894737,76.5,86,67,1,1,0
10305996,1,10,2012,1/10/12,16.198,0,0,0,16.198,86,67,0,0.157894737,76.5,86,67,1,1,0
10042974,1,11,2012,1/11/12,21.672,0,0,0,21.672,82,67,0,0.066666667,74.5,82,67,1,1,0
10305996,1,11,2012,1/11/12,19.236,0,0,0,19.236,82,67,0,0.066666667,74.5,82,67,1,1,0
10042974,1,12,2012,1/12/12,17.721,0,0,0,17.721,74,57,0.088235294,0,65.5,74,57,1,0,1
10305996,1,12,2012,1/12/12,18.211,0,0,0,18.211,74,57,0.088235294,0,65.5,74,57,1,0,1
10042974,1,13,2012,1/13/12,17.613,0,0,0,17.613,77,58,0.052631579,0,67.5,77,58,1,0,1
10305996,1,13,2012,1/13/12,18.669,0,0,0,18.669,77,58,0.052631579,0,67.5,77,58,1,0,1
10042974,1,14,2012,1/14/12,14.214,0,0,0,14.214,74,65,0,0,69.5,74,65,1,0,0
10305996,1,14,2012,1/14/12,17.32,0,0,0,17.32,74,65,0,0,69.5,74,65,1,0,0
10042974,1,15,2012,1/15/12,17.991,0,0,0,17.991,73,63,0,0,68,73,63,1,0,1
10305996,1,15,2012,1/15/12,15.092,0,0,0,15.092,73,63,0,0,68,73,63,1,0,1
10042974,1,16,2012,1/16/12,19.45,0,0,0,19.45,76,64,0,0,70,76,64,1,0,1
10305996,1,16,2012,1/16/12,20.789,0,0,0,20.789,76,64,0,0,70,76,64,1,0,1
10042974,1,17,2012,1/17/12,19.269,0,0,0,19.269,79,66,0,0,72.5,79,66,1,0,0
10305996,1,17,2012,1/17/12,14.495,0,0,0,14.495,79,66,0,0,72.5,79,66,1,0,0
10042974,1,18,2012,1/18/12,23.683,0,0,0,23.683,80,68,0,0,74,80,68,1,0,0
10305996,1,18,2012,1/18/12,15.471,0,0,0,15.471,80,68,0,0,74,80,68,1,0,0
10042974,1,19,2012,1/19/12,17.7,0,0,0,17.7,81,71,0,0.05,76,81,71,1,1,0
10305996,1,19,2012,1/19/12,15.49,0,0,0,15.49,81,71,0,0.05,76,81,71,1,1,0
10042974,1,20,2012,1/20/12,24.758,0,0,0,24.758,78,69,0,0,73.5,78,69,1,0,0
10305996,1,20,2012,1/20/12,11.999,0,0,0,11.999,78,69,0,0,73.5,78,69,1,0,0
10042974,1,21,2012,1/21/12,14.2,0,0,0,14.2,77,71,0,0,74,77,71,1,0,0
10305996,1,21,2012,1/21/12,17.931,0,0,0,17.931,77,71,0,0,74,77,71,1,0,0
10042974,1,22,2012,1/22/12,24.214,0,0,0,24.214,80,67,0,0,73.5,80,67,1,0,0
10305996,1,22,2012,1/22/12,11.299,0,0,0,11.299,80,67,0,0,73.5,80,67,1,0,0
10042974,1,23,2012,1/23/12,17.666,0,0,0,17.666,76,67,0,0,71.5,76,67,1,0,0
10305996,1,23,2012,1/23/12,17.045,0,0,0,17.045,76,67,0,0,71.5,76,67,1,0,0
10042974,1,24,2012,1/24/12,15.093,0,0,0,15.093,75,69,0,0,72,75,69,1,0,0
10305996,1,24,2012,1/24/12,13.34,0,0,0,13.34,75,69,0,0,72,75,69,1,0,0
10042974,1,25,2012,1/25/12,18.824,0,0,0,18.824,76,69,0,0,72.5,76,69,1,0,0
10305996,1,25,2012,1/25/12,14.824,0,0,0,14.824,76,69,0,0,72.5,76,69,1,0,0
10042974,1,26,2012,1/26/12,15.944,0,0,0,15.944,80,69,0,0,74.5,80,69,1,0,0
10305996,1,26,2012,1/26/12,17.936,0,0,0,17.936,80,69,0,0,74.5,80,69,1,0,0
10042974,1,27,2012,1/27/12,15.577,0,0,0,15.577,78,71,0,0,74.5,78,71,1,0,0
10305996,1,27,2012,1/27/12,19.319,0,0,0,19.319,78,71,0,0,74.5,78,71,1,0,0
10042974,1,28,2012,1/28/12,13.068,0,0,0,13.068,80,71,0,0,75.5,80,71,1,0,0
10305996,1,28,2012,1/28/12,15.928,0,0,0,15.928,80,71,0,0,75.5,80,71,1,0,0
10042974,1,29,2012,1/29/12,19.044,0,0,0,19.044,81,72,0,0.055555556,76.5,81,72,1,1,0
10305996,1,29,2012,1/29/12,19.052,0,0,0,19.052,81,72,0,0.055555556,76.5,81,72,1,1,0
10042974,1,30,2012,1/30/12,26.796,0,0,0,26.796,92,71,0,0.285714286,81.5,92,71,1,1,0
10305996,1,30,2012,1/30/12,16.727,0,0,0,16.727,92,71,0,0.285714286,81.5,92,71,1,1,0
10042974,1,31,2012,1/31/12,18.893,0,0,0,18.893,84,78,0,0.333333333,81,84,78,1,1,0
10305996,1,31,2012,1/31/12,17.72,0,0,0,17.72,84,78,0,0.333333333,81,84,78,1,1,0
10042974,2,1,2012,2/1/12,17.916,0,0,0,17.916,71,65,0,0,68,71,65,1,0,0
10305996,2,1,2012,2/1/12,16.265,0,0,0,16.265,71,65,0,0,68,71,65,1,0,0
10042974,2,2,2012,2/2/12,15.509,0,0,0,15.509,68,65,0,0,66.5,68,65,1,0,0
10305996,2,2,2012,2/2/12,15.772,0,0,0,15.772,68,65,0,0,66.5,68,65,1,0,0
10042974,2,3,2012,2/3/12,15.26,0,0,0,15.26,70,62,0,0,66,70,62,1,0,1
10305996,2,3,2012,2/3/12,16.987,0,0,0,16.987,70,62,0,0,66,70,62,1,0,1
10042974,2,4,2012,2/4/12,13.909,0,0,0,13.909,79,63,0,0,71,79,63,1,0,1
10305996,2,4,2012,2/4/12,17.322,0,0,0,17.322,79,63,0,0,71,79,63,1,0,1
10042974,2,5,2012,2/5/12,20.457,0,0,0,20.457,80,65,0,0,72.5,80,65,1,0,0
10305996,2,5,2012,2/5/12,16.572,0,0,0,16.572,80,65,0,0,72.5,80,65,1,0,0
10042974,2,6,2012,2/6/12,14.944,0,0,0,14.944,77,69,0,0,73,77,69,1,0,0
10305996,2,6,2012,2/6/12,17.638,0,0,0,17.638,77,69,0,0,73,77,69,1,0,0
10042974,2,7,2012,2/7/12,17.175,0,0,0,17.175,75,67,0,0,71,75,67,1,0,0
10305996,2,7,2012,2/7/12,15.571,0,0,0,15.571,75,67,0,0,71,75,67,1,0,0
10042974,2,8,2012,2/8/12,17.407,0,0,0,17.407,76,67,0,0,71.5,76,67,1,0,0
10305996,2,8,2012,2/8/12,17.227,0,0,0,17.227,76,67,0,0,71.5,76,67,1,0,0
10042974,2,9,2012,2/9/12,15.766,0,0,0,15.766,78,66,0,0,72,78,66,1,0,0
10305996,2,9,2012,2/9/12,13.43,0,0,0,13.43,78,66,0,0,72,78,66,1,0,0
10042974,2,10,2012,2/10/12,17.189,0,0,0,17.189,78,68,0,0,73,78,68,1,0,0
10305996,2,10,2012,2/10/12,16.97,0,0,0,16.97,78,68,0,0,73,78,68,1,0,0
10042974,2,11,2012,2/11/12,14.214,0,0,0,14.214,78,67,0,0,72.5,78,67,1,0,0
10305996,2,11,2012,2/11/12,15.859,0,0,0,15.859,78,67,0,0,72.5,78,67,1,0,0
10042974,2,12,2012,2/12/12,19.175,0,0,0,19.175,78,62,0,0,70,78,62,1,0,1
10305996,2,12,2012,2/12/12,17.714,0,0,0,17.714,78,62,0,0,70,78,62,1,0,1
10042974,2,13,2012,2/13/12,13.947,0,0,0,13.947,78,65,0,0,71.5,78,65,1,0,0
10305996,2,13,2012,2/13/12,14.68,0,0,0,14.68,78,65,0,0,71.5,78,65,1,0,0
10042974,2,14,2012,2/14/12,14.726,0,0,0,14.726,77,67,0,0,72,77,67,1,0,0
10305996,2,14,2012,2/14/12,18.384,0,0,0,18.384,77,67,0,0,72,77,67,1,0,0
10042974,2,15,2012,2/15/12,15.553,0,0,0,15.553,78,66,0,0,72,78,66,1,0,0
10305996,2,15,2012,2/15/12,23.309,0,0,0,23.309,78,66,0,0,72,78,66,1,0,0
10042974,2,16,2012,2/16/12,18.084,0,0,0,18.084,80,65,0,0,72.5,80,65,1,0,0
10305996,2,16,2012,2/16/12,14.31,0,0,0,14.31,80,65,0,0,72.5,80,65,1,0,0
10042974,2,17,2012,2/17/12,19.185,0,0,0,19.185,81,66,0,0.033333333,73.5,81,66,1,1,0
10305996,2,17,2012,2/17/12,15.398,0,0,0,15.398,81,66,0,0.033333333,73.5,81,66,1,1,0
10042974,2,18,2012,2/18/12,13.755,0,0,0,13.755,82,67,0,0.066666667,74.5,82,67,1,1,0
10305996,2,18,2012,2/18/12,22.298,0,0,0,22.298,82,67,0,0.066666667,74.5,82,67,1,1,0
10042974,2,19,2012,2/19/12,19.288,0,0,0,19.288,81,68,0,0.038461538,74.5,81,68,1,1,0
10305996,2,19,2012,2/19/12,21.323,0,0,0,21.323,81,68,0,0.038461538,74.5,81,68,1,1,0
10042974,2,20,2012,2/20/12,15.126,0,0,0,15.126,83,67,0,0.09375,75,83,67,1,1,0
10305996,2,20,2012,2/20/12,19.685,0,0,0,19.685,83,67,0,0.09375,75,83,67,1,1,0
10042974,2,21,2012,2/21/12,15.022,0,0,0,15.022,78,67,0,0,72.5,78,67,1,0,0
10305996,2,21,2012,2/21/12,18.435,0,0,0,18.435,78,67,0,0,72.5,78,67,1,0,0
10042974,2,22,2012,2/22/12,16.958,0,0,0,16.958,80,63,0,0,71.5,80,63,1,0,1
10305996,2,22,2012,2/22/12,19.236,0,0,0,19.236,80,63,0,0,71.5,80,63,1,0,1
10042974,2,23,2012,2/23/12,22.113,0,0,0,22.113,80,65,0,0,72.5,80,65,1,0,0
10305996,2,23,2012,2/23/12,17.364,0,0,0,17.364,80,65,0,0,72.5,80,65,1,0,0
10042974,2,24,2012,2/24/12,22.306,0,0,0,22.306,82,69,0,0.076923077,75.5,82,69,1,1,0
10305996,2,24,2012,2/24/12,16.976,0,0,0,16.976,82,69,0,0.076923077,75.5,82,69,1,1,0
10042974,2,25,2012,2/25/12,13.867,0,0,0,13.867,80,66,0,0,73,80,66,1,0,0
10305996,2,25,2012,2/25/12,15.553,0,0,0,15.553,80,66,0,0,73,80,66,1,0,0
10042974,2,26,2012,2/26/12,21.416,0,0,0,21.416,80,71,0,0,75.5,80,71,1,0,0
10305996,2,26,2012,2/26/12,19.341,0,0,0,19.341,80,71,0,0,75.5,80,71,1,0,0
10042974,2,27,2012,2/27/12,22.898,0,0,0,22.898,82,71,0,0.090909091,76.5,82,71,1,1,0
10305996,2,27,2012,2/27/12,19.123,0,0,0,19.123,82,71,0,0.090909091,76.5,82,71,1,1,0
10042974,2,28,2012,2/28/12,26.691,0,0,0,26.691,92,74,0,0.333333333,83,92,74,1,1,0
10305996,2,28,2012,2/28/12,14.308,0,0,0,14.308,92,74,0,0.333333333,83,92,74,1,1,0
10042974,2,29,2012,2/29/12,15.516,0,0,0,15.516,72,68,0,0,70,72,68,1,0,0
10305996,2,29,2012,2/29/12,21.285,0,0,0,21.285,72,68,0,0,70,72,68,1,0,0
10042974,3,1,2012,3/1/12,15.222,0,0,0,15.222,85,68,0,0.147058824,76.5,85,68,1,1,0
10305996,3,1,2012,3/1/12,16.076,0,0,0,16.076,85,68,0,0.147058824,76.5,85,68,1,1,0
10042974,3,2,2012,3/2/12,16.466,0,0,0,16.466,70,65,0,0,67.5,70,65,1,0,0
10305996,3,2,2012,3/2/12,16.43,0,0,0,16.43,70,65,0,0,67.5,70,65,1,0,0
10042974,3,3,2012,3/3/12,15.522,0,0,0,15.522,73,64,0,0,68.5,73,64,1,0,1
10305996,3,3,2012,3/3/12,19.079,0,0,0,19.079,73,64,0,0,68.5,73,64,1,0,1
10042974,3,4,2012,3/4/12,19.069,0,0,0,19.069,81,66,0,0.033333333,73.5,81,66,1,1,0
10305996,3,4,2012,3/4/12,16.312,0,0,0,16.312,81,66,0,0.033333333,73.5,81,66,1,1,0
10042974,3,5,2012,3/5/12,17.943,0,0,0,17.943,81,68,0,0.038461538,74.5,81,68,1,1,0
10305996,3,5,2012,3/5/12,16.725,0,0,0,16.725,81,68,0,0.038461538,74.5,81,68,1,1,0
10042974,3,6,2012,3/6/12,17.624,0,0,0,17.624,76,67,0,0,71.5,76,67,1,0,0
10305996,3,6,2012,3/6/12,19.479,0,0,0,19.479,76,67,0,0,71.5,76,67,1,0,0
10042974,3,7,2012,3/7/12,16.647,0,0,0,16.647,74,63,0,0,68.5,74,63,1,0,1
10305996,3,7,2012,3/7/12,17.971,0,0,0,17.971,74,63,0,0,68.5,74,63,1,0,1
10042974,3,8,2012,3/8/12,20.148,0,0,0,20.148,70,59,0.045454545,0,64.5,70,59,1,0,1
10305996,3,8,2012,3/8/12,15.587,0,0,0,15.587,70,59,0.045454545,0,64.5,70,59,1,0,1
10042974,3,9,2012,3/9/12,13.903,0,0,0,13.903,83,59,0.020833333,0.0625,71,83,59,1,1,1
10305996,3,9,2012,3/9/12,17.812,0,0,0,17.812,83,59,0.020833333,0.0625,71,83,59,1,1,1
10042974,3,10,2012,3/10/12,14.318,0,0,0,14.318,80,63,0,0,71.5,80,63,1,0,1
10305996,3,10,2012,3/10/12,13.694,0,0,0,13.694,80,63,0,0,71.5,80,63,1,0,1
10042974,3,11,2012,3/11/12,15.27,0,0,0,15.27,75,64,0,0,69.5,75,64,1,0,1
10305996,3,11,2012,3/11/12,21.119,0,0,0,21.119,75,64,0,0,69.5,75,64,1,0,1
10042974,3,12,2012,3/12/12,17.863,0,0,0,17.863,75,68,0,0,71.5,75,68,1,0,0
10305996,3,12,2012,3/12/12,16.365,0,0,0,16.365,75,68,0,0,71.5,75,68,1,0,0
10042974,3,13,2012,3/13/12,16.588,0,0,0,16.588,78,62,0,0,70,78,62,1,0,1
10305996,3,13,2012,3/13/12,16.133,0,0,0,16.133,78,62,0,0,70,78,62,1,0,1
10042974,3,14,2012,3/14/12,18.1,0,0,0,18.1,77,65,0,0,71,77,65,1,0,0
10305996,3,14,2012,3/14/12,11.989,0,0,0,11.989,77,65,0,0,71,77,65,1,0,0
10042974,3,15,2012,3/15/12,19.329,0,0,0,19.329,79,68,0,0,73.5,79,68,1,0,0
10305996,3,15,2012,3/15/12,18.442,0,0,0,18.442,79,68,0,0,73.5,79,68,1,0,0
10042974,3,16,2012,3/16/12,18.757,0,0,0,18.757,82,68,0,0.071428571,75,82,68,1,1,0
10305996,3,16,2012,3/16/12,16.17,0,0,0,16.17,82,68,0,0.071428571,75,82,68,1,1,0
10042974,3,17,2012,3/17/12,14.079,0,0,0,14.079,68,65,0,0,66.5,68,65,1,0,0
10305996,3,17,2012,3/17/12,13.202,0,0,0,13.202,68,65,0,0,66.5,68,65,1,0,0
10042974,3,18,2012,3/18/12,16.272,0,0,0,16.272,73,63,0,0,68,73,63,1,0,1
10305996,3,18,2012,3/18/12,18.133,0,0,0,18.133,73,63,0,0,68,73,63,1,0,1
10042974,3,19,2012,3/19/12,18.635,0,0,0,18.635,76,64,0,0,70,76,64,1,0,1
10305996,3,19,2012,3/19/12,17.477,0,0,0,17.477,76,64,0,0,70,76,64,1,0,1
10042974,3,20,2012,3/20/12,18.292,0,0,0,18.292,76,66,0,0,71,76,66,1,0,0
10305996,3,20,2012,3/20/12,18.71,0,0,0,18.71,76,66,0,0,71,76,66,1,0,0
10042974,3,21,2012,3/21/12,16.006,0,0,0,16.006,77,66,0,0,71.5,77,66,1,0,0
10305996,3,21,2012,3/21/12,20.997,0,0,0,20.997,77,66,0,0,71.5,77,66,1,0,0
10042974,3,22,2012,3/22/12,16.763,0,0,0,16.763,68,65,0,0,66.5,68,65,1,0,0
10305996,3,22,2012,3/22/12,15.44,0,0,0,15.44,68,65,0,0,66.5,68,65,1,0,0
10042974,3,23,2012,3/23/12,18.598,0,0,0,18.598,79,64,0,0,71.5,79,64,1,0,1
10305996,3,23,2012,3/23/12,17.297,0,0,0,17.297,79,64,0,0,71.5,79,64,1,0,1
10042974,3,24,2012,3/24/12,15.623,0,0,0,15.623,77,57,0.075,0,67,77,57,1,0,1
10305996,3,24,2012,3/24/12,20.143,0,0,0,20.143,77,57,0.075,0,67,77,57,1,0,1
10042974,3,25,2012,3/25/12,17.612,0,0,0,17.612,74,58,0.0625,0,66,74,58,1,0,1
10305996,3,25,2012,3/25/12,14.589,0,0,0,14.589,74,58,0.0625,0,66,74,58,1,0,1
10042974,3,26,2012,3/26/12,16.335,0,0,0,16.335,73,61,0,0,67,73,61,1,0,1
10305996,3,26,2012,3/26/12,10.187,0,0,0,10.187,73,61,0,0,67,73,61,1,0,1
10042974,3,27,2012,3/27/12,18.312,0,0,0,18.312,76,64,0,0,70,76,64,1,0,1
10305996,3,27,2012,3/27/12,13.114,0,0,0,13.114,76,64,0,0,70,76,64,1,0,1
10042974,3,28,2012,3/28/12,17.711,0,0,0,17.711,72,67,0,0,69.5,72,67,1,0,0
10305996,3,28,2012,3/28/12,9.972,0,0,0,9.972,72,67,0,0,69.5,72,67,1,0,0
10042974,3,29,2012,3/29/12,19.288,0,0,0,19.288,80,64,0,0,72,80,64,1,0,1
10305996,3,29,2012,3/29/12,11.803,0,0,0,11.803,80,64,0,0,72,80,64,1,0,1
10042974,3,30,2012,3/30/12,16.419,0,0,0,16.419,77,62,0,0,69.5,77,62,1,0,1
10305996,3,30,2012,3/30/12,10.533,0,0,0,10.533,77,62,0,0,69.5,77,62,1,0,1
10042974,3,31,2012,3/31/12,15.465,0,0,0,15.465,81,61,0,0.025,71,81,61,1,1,1
10305996,3,31,2012,3/31/12,9.691,0,0,0,9.691,81,61,0,0.025,71,81,61,1,1,1
10042974,4,1,2012,4/1/12,16.838,0,0,0,16.838,78,61,0,0,69.5,78,61,1,0,1
10305996,4,1,2012,4/1/12,11.101,0,0,0,11.101,78,61,0,0,69.5,78,61,1,0,1
10042974,4,2,2012,4/2/12,16.324,0,0,0,16.324,80,64,0,0,72,80,64,1,0,1
10305996,4,2,2012,4/2/12,17.597,0,0,0,17.597,80,64,0,0,72,80,64,1,0,1
10042974,4,3,2012,4/3/12,15.883,0,0,0,15.883,80,62,0,0,71,80,62,1,0,1
10305996,4,3,2012,4/3/12,12.713,0,0,0,12.713,80,62,0,0,71,80,62,1,0,1
10042974,4,4,2012,4/4/12,16.651,0,0,0,16.651,78,65,0,0,71.5,78,65,1,0,0
10305996,4,4,2012,4/4/12,11.721,0,0,0,11.721,78,65,0,0,71.5,78,65,1,0,0
10042974,4,5,2012,4/5/12,12.776,0,0,0,12.776,78,66,0,0,72,78,66,1,0,0
10305996,4,5,2012,4/5/12,13.501,0,0,0,13.501,78,66,0,0,72,78,66,1,0,0
10042974,4,6,2012,4/6/12,21.199,0,0,0,21.199,77,64,0,0,70.5,77,64,1,0,1
10305996,4,6,2012,4/6/12,9.275,0,0,0,9.275,77,64,0,0,70.5,77,64,1,0,1
10042974,4,7,2012,4/7/12,15.27,0,0,0,15.27,83,65,0,0.083333333,74,83,65,1,1,0
10305996,4,7,2012,4/7/12,14.023,0,0,0,14.023,83,65,0,0.083333333,74,83,65,1,1,0
10042974,4,8,2012,4/8/12,15.212,0,0,0,15.212,76,68,0,0,72,76,68,1,0,0
10305996,4,8,2012,4/8/12,10.676,0,0,0,10.676,76,68,0,0,72,76,68,1,0,0
10042974,4,9,2012,4/9/12,19.416,0,0,0,19.416,77,57,0.075,0,67,77,57,1,0,1
10305996,4,9,2012,4/9/12,9.612,0,0,0,9.612,77,57,0.075,0,67,77,57,1,0,1
10042974,4,10,2012,4/10/12,18.08,0,0,0,18.08,66,50,0.3125,0,58,66,50,1,0,1
10305996,4,10,2012,4/10/12,13.554,0,0,0,13.554,66,50,0.3125,0,58,66,50,1,0,1
10042974,4,11,2012,4/11/12,20.293,0,0,0,20.293,68,51,0.264705882,0,59.5,68,51,1,0,1
10305996,4,11,2012,4/11/12,11.867,0,0,0,11.867,68,51,0.264705882,0,59.5,68,51,1,0,1
10042974,4,12,2012,4/12/12,16.488,0,0,0,16.488,73,55,0.138888889,0,64,73,55,1,0,1
10305996,4,12,2012,4/12/12,17.551,0,0,0,17.551,73,55,0.138888889,0,64,73,55,1,0,1
10042974,4,13,2012,4/13/12,19.484,0,0,0,19.484,76,54,0.136363636,0,65,76,54,1,0,1
10305996,4,13,2012,4/13/12,11.325,0,0,0,11.325,76,54,0.136363636,0,65,76,54,1,0,1
10042974,4,14,2012,4/14/12,16.282,0,0,0,16.282,76,58,0.055555556,0,67,76,58,1,0,1
10305996,4,14,2012,4/14/12,18.401,0,0,0,18.401,76,58,0.055555556,0,67,76,58,1,0,1
10042974,4,15,2012,4/15/12,18.646,0,0,0,18.646,78,63,0,0,70.5,78,63,1,0,1
10305996,4,15,2012,4/15/12,13.907,0,0,0,13.907,78,63,0,0,70.5,78,63,1,0,1
10042974,4,16,2012,4/16/12,17.502,0,0,0,17.502,78,61,0,0,69.5,78,61,1,0,1
10305996,4,16,2012,4/16/12,10.822,0,0,0,10.822,78,61,0,0,69.5,78,61,1,0,1
10042974,4,17,2012,4/17/12,16.723,0,0,0,16.723,71,63,0,0,67,71,63,1,0,1
10305996,4,17,2012,4/17/12,14.092,0,0,0,14.092,71,63,0,0,67,71,63,1,0,1
10042974,4,18,2012,4/18/12,17.598,0,0,0,17.598,70,63,0,0,66.5,70,63,1,0,1
10305996,4,18,2012,4/18/12,14.319,0,0,0,14.319,70,63,0,0,66.5,70,63,1,0,1
10042974,4,19,2012,4/19/12,17.502,0,0,0,17.502,75,64,0,0,69.5,75,64,1,0,1
10305996,4,19,2012,4/19/12,16.154,0,0,0,16.154,75,64,0,0,69.5,75,64,1,0,1
10042974,4,20,2012,4/20/12,17.439,0,0,0,17.439,77,63,0,0,70,77,63,1,0,1
10305996,4,20,2012,4/20/12,13.639,0,0,0,13.639,77,63,0,0,70,77,63,1,0,1
10042974,4,21,2012,4/21/12,13.011,0,0,0,13.011,77,65,0,0,71,77,65,1,0,0
10305996,4,21,2012,4/21/12,13.805,0,0,0,13.805,77,65,0,0,71,77,65,1,0,0
10042974,4,22,2012,4/22/12,16.084,0,0,0,16.084,75,62,0,0,68.5,75,62,1,0,1
10305996,4,22,2012,4/22/12,14.672,0,0,0,14.672,75,62,0,0,68.5,75,62,1,0,1
10042974,4,23,2012,4/23/12,16.99,0,0,0,16.99,67,64,0,0,65.5,67,64,1,0,1
10305996,4,23,2012,4/23/12,17.623,0,0,0,17.623,67,64,0,0,65.5,67,64,1,0,1
10042974,4,24,2012,4/24/12,17.011,0,0,0,17.011,78,60,0,0,69,78,60,1,0,1
10305996,4,24,2012,4/24/12,11.434,0,0,0,11.434,78,60,0,0,69,78,60,1,0,1
10042974,4,25,2012,4/25/12,14.392,0,0,0,14.392,68,51,0.264705882,0,59.5,68,51,1,0,1
10305996,4,25,2012,4/25/12,13.973,0,0,0,13.973,68,51,0.264705882,0,59.5,68,51,1,0,1
10042974,4,26,2012,4/26/12,20.239,0,0,0,20.239,71,56,0.133333333,0,63.5,71,56,1,0,1
10305996,4,26,2012,4/26/12,15.975,0,0,0,15.975,71,56,0.133333333,0,63.5,71,56,1,0,1
10042974,4,27,2012,4/27/12,15.336,0,0,0,15.336,73,55,0.138888889,0,64,73,55,1,0,1
10305996,4,27,2012,4/27/12,12.897,0,0,0,12.897,73,55,0.138888889,0,64,73,55,1,0,1
10042974,4,28,2012,4/28/12,13.418,0,0,0,13.418,76,57,0.078947368,0,66.5,76,57,1,0,1
10305996,4,28,2012,4/28/12,19.235,0,0,0,19.235,76,57,0.078947368,0,66.5,76,57,1,0,1
10042974,4,29,2012,4/29/12,16.169,0,0,0,16.169,66,56,0.2,0,61,66,56,1,0,1
10305996,4,29,2012,4/29/12,15.382,0,0,0,15.382,66,56,0.2,0,61,66,56,1,0,1
10042974,4,30,2012,4/30/12,19.108,0,0,0,19.108,68,52,0.25,0,60,68,52,1,0,1
10305996,4,30,2012,4/30/12,15.89,0,0,0,15.89,68,52,0.25,0,60,68,52,1,0,1
8410116,5,1,2012,5/1/12,5.615,0,6.286,0,11.901,72,55,0.147058824,0,63.5,72,55,1,0,1
10042974,5,1,2012,5/1/12,14.861,0,0,0,14.861,72,55,0.147058824,0,63.5,72,55,1,0,1
10305996,5,1,2012,5/1/12,15.283,0,0,0,15.283,72,55,0.147058824,0,63.5,72,55,1,0,1
8410116,5,2,2012,5/2/12,4.603,0,6.577,0,11.18,72,54,0.166666667,0,63,72,54,1,0,1
10042974,5,2,2012,5/2/12,18.599,0,0,0,18.599,72,54,0.166666667,0,63,72,54,1,0,1
10305996,5,2,2012,5/2/12,15.056,0,0,0,15.056,72,54,0.166666667,0,63,72,54,1,0,1
8410116,5,3,2012,5/3/12,5.573,0,2.95,0,8.523,74,59,0.033333333,0,66.5,74,59,1,0,1
10042974,5,3,2012,5/3/12,15.63,0,0,0,15.63,74,59,0.033333333,0,66.5,74,59,1,0,1
10043128,5,3,2012,5/3/12,14.79,0,0,0,14.79,74,59,0.033333333,0,66.5,74,59,1,0,1
10305996,5,3,2012,5/3/12,12.695,0,0,0,12.695,74,59,0.033333333,0,66.5,74,59,1,0,1
8410116,5,4,2012,5/4/12,6.642,0,5.156,0,11.798,72,53,0.184210526,0,62.5,72,53,1,0,1
10042974,5,4,2012,5/4/12,15.424,0,0,0,15.424,72,53,0.184210526,0,62.5,72,53,1,0,1
10043128,5,4,2012,5/4/12,27.751,0,0,0,27.751,72,53,0.184210526,0,62.5,72,53,1,0,1
10305996,5,4,2012,5/4/12,12.339,0,0,0,12.339,72,53,0.184210526,0,62.5,72,53,1,0,1
8410116,5,5,2012,5/5/12,13.998,0,3.116,0,17.114,70,53,0.205882353,0,61.5,70,53,1,0,1
10042974,5,5,2012,5/5/12,13.852,0,0,0,13.852,70,53,0.205882353,0,61.5,70,53,1,0,1
10043128,5,5,2012,5/5/12,22.699,0,0,0,22.699,70,53,0.205882353,0,61.5,70,53,1,0,1
